 cycle              dipMom          dipAccel          totalnorm
 0.388184E-01 -0.153414E-02  0.512498E-03  0.100000E+01
 0.390625E-01 -0.156944E-02  0.522797E-03  0.100000E+01
 0.393066E-01 -0.160529E-02  0.533226E-03  0.100000E+01
 0.395508E-01 -0.164169E-02  0.543785E-03  0.100000E+01
 0.397949E-01 -0.167865E-02  0.554475E-03  0.100000E+01
 0.400391E-01 -0.171617E-02  0.565297E-03  0.100000E+01
 0.402832E-01 -0.175426E-02  0.576251E-03  0.100000E+01
 0.405273E-01 -0.179292E-02  0.587337E-03  0.100000E+01
 0.407715E-01 -0.183215E-02  0.598556E-03  0.100000E+01
 0.410156E-01 -0.187196E-02  0.609908E-03  0.100000E+01
 0.412598E-01 -0.191236E-02  0.621394E-03  0.100000E+01
 0.415039E-01 -0.195333E-02  0.633015E-03  0.100000E+01
 0.417480E-01 -0.199490E-02  0.644770E-03  0.100000E+01
 0.419922E-01 -0.203706E-02  0.656661E-03  0.100000E+01
 0.422363E-01 -0.207981E-02  0.668687E-03  0.100000E+01
 0.424805E-01 -0.212317E-02  0.680850E-03  0.100000E+01
 0.427246E-01 -0.216712E-02  0.693149E-03  0.100000E+01
 0.429688E-01 -0.221169E-02  0.705585E-03  0.100000E+01
 0.432129E-01 -0.225686E-02  0.718158E-03  0.100000E+01
 0.434570E-01 -0.230265E-02  0.730869E-03  0.100000E+01
 0.437012E-01 -0.234906E-02  0.743718E-03  0.100000E+01
 0.439453E-01 -0.239609E-02  0.756705E-03  0.100000E+01
 0.441895E-01 -0.244374E-02  0.769832E-03  0.100000E+01
 0.444336E-01 -0.249203E-02  0.783097E-03  0.100000E+01
 0.446777E-01 -0.254094E-02  0.796503E-03  0.100000E+01
 0.449219E-01 -0.259048E-02  0.810048E-03  0.100000E+01
 0.451660E-01 -0.264067E-02  0.823734E-03  0.100000E+01
 0.454102E-01 -0.269150E-02  0.837560E-03  0.100000E+01
 0.456543E-01 -0.274297E-02  0.851528E-03  0.100000E+01
 0.458984E-01 -0.279508E-02  0.865636E-03  0.100000E+01
 0.461426E-01 -0.284785E-02  0.879887E-03  0.100000E+01
 0.463867E-01 -0.290127E-02  0.894279E-03  0.100000E+01
 0.466309E-01 -0.295535E-02  0.908813E-03  0.100000E+01
 0.468750E-01 -0.301009E-02  0.923491E-03  0.100000E+01
 0.471191E-01 -0.306549E-02  0.938310E-03  0.100000E+01
 0.473633E-01 -0.312156E-02  0.953273E-03  0.100000E+01
 0.476074E-01 -0.317830E-02  0.968380E-03  0.100000E+01
 0.478516E-01 -0.323570E-02  0.983630E-03  0.100000E+01
 0.480957E-01 -0.329379E-02  0.999024E-03  0.100000E+01
 0.483398E-01 -0.335255E-02  0.101456E-02  0.100000E+01
 0.485840E-01 -0.341199E-02  0.103024E-02  0.100000E+01
 0.488281E-01 -0.347211E-02  0.104607E-02  0.100000E+01
 0.490723E-01 -0.353292E-02  0.106204E-02  0.100000E+01
 0.493164E-01 -0.359441E-02  0.107816E-02  0.100000E+01
 0.495605E-01 -0.365660E-02  0.109442E-02  0.100000E+01
 0.498047E-01 -0.371948E-02  0.111083E-02  0.100000E+01
 0.500488E-01 -0.378306E-02  0.112738E-02  0.100000E+01
 0.502930E-01 -0.384733E-02  0.114408E-02  0.100000E+01
 0.505371E-01 -0.391231E-02  0.116093E-02  0.100000E+01
 0.507812E-01 -0.397799E-02  0.117792E-02  0.100000E+01
 0.510254E-01 -0.404437E-02  0.119506E-02  0.100000E+01
 0.512695E-01 -0.411147E-02  0.121234E-02  0.100000E+01
 0.515137E-01 -0.417927E-02  0.122977E-02  0.100000E+01
 0.517578E-01 -0.424779E-02  0.124735E-02  0.100000E+01
 0.520020E-01 -0.431702E-02  0.126508E-02  0.100000E+01
 0.522461E-01 -0.438697E-02  0.128295E-02  0.100000E+01
 0.524902E-01 -0.445763E-02  0.130097E-02  0.100000E+01
 0.527344E-01 -0.452902E-02  0.131913E-02  0.100000E+01
 0.529785E-01 -0.460114E-02  0.133745E-02  0.100000E+01
 0.532227E-01 -0.467397E-02  0.135591E-02  0.100000E+01
 0.534668E-01 -0.474754E-02  0.137452E-02  0.100000E+01
 0.537109E-01 -0.482183E-02  0.139328E-02  0.100000E+01
 0.539551E-01 -0.489686E-02  0.141218E-02  0.100000E+01
 0.541992E-01 -0.497262E-02  0.143123E-02  0.100000E+01
 0.544434E-01 -0.504911E-02  0.145043E-02  0.100000E+01
 0.546875E-01 -0.512634E-02  0.146978E-02  0.100000E+01
 0.549316E-01 -0.520431E-02  0.148928E-02  0.100000E+01
 0.551758E-01 -0.528302E-02  0.150892E-02  0.100000E+01
 0.554199E-01 -0.536247E-02  0.152872E-02  0.100000E+01
 0.556641E-01 -0.544267E-02  0.154866E-02  0.100000E+01
 0.559082E-01 -0.552360E-02  0.156875E-02  0.100000E+01
 0.561523E-01 -0.560529E-02  0.158898E-02  0.100000E+01
 0.563965E-01 -0.568772E-02  0.160937E-02  0.100000E+01
 0.566406E-01 -0.577091E-02  0.162990E-02  0.100000E+01
 0.568848E-01 -0.585484E-02  0.165058E-02  0.100000E+01
 0.571289E-01 -0.593952E-02  0.167142E-02  0.100000E+01
 0.573730E-01 -0.602496E-02  0.169239E-02  0.100000E+01
 0.576172E-01 -0.611116E-02  0.171352E-02  0.100000E+01
 0.578613E-01 -0.619810E-02  0.173479E-02  0.100000E+01
 0.581055E-01 -0.628581E-02  0.175622E-02  0.100000E+01
 0.583496E-01 -0.637427E-02  0.177779E-02  0.100000E+01
 0.585938E-01 -0.646350E-02  0.179951E-02  0.100000E+01
 0.588379E-01 -0.655348E-02  0.182137E-02  0.100000E+01
 0.590820E-01 -0.664422E-02  0.184339E-02  0.100000E+01
 0.593262E-01 -0.673573E-02  0.186555E-02  0.100000E+01
 0.595703E-01 -0.682800E-02  0.188786E-02  0.100000E+01
 0.598145E-01 -0.692103E-02  0.191032E-02  0.100000E+01
 0.600586E-01 -0.701483E-02  0.193292E-02  0.100000E+01
 0.603027E-01 -0.710939E-02  0.195567E-02  0.100000E+01
 0.605469E-01 -0.720472E-02  0.197857E-02  0.100000E+01
 0.607910E-01 -0.730082E-02  0.200162E-02  0.100000E+01
 0.610352E-01 -0.739768E-02  0.202481E-02  0.100000E+01
 0.612793E-01 -0.749532E-02  0.204815E-02  0.100000E+01
 0.615234E-01 -0.759372E-02  0.207164E-02  0.100000E+01
 0.617676E-01 -0.769289E-02  0.209528E-02  0.100000E+01
 0.620117E-01 -0.779283E-02  0.211906E-02  0.100000E+01
 0.622559E-01 -0.789354E-02  0.214298E-02  0.100000E+01
 0.625000E-01 -0.799502E-02  0.216706E-02  0.100000E+01
 0.627441E-01 -0.809727E-02  0.219128E-02  0.100000E+01
 0.629883E-01 -0.820029E-02  0.221564E-02  0.100000E+01
 0.632324E-01 -0.830408E-02  0.224015E-02  0.100000E+01
 0.634766E-01 -0.840865E-02  0.226481E-02  0.100000E+01
 0.637207E-01 -0.851399E-02  0.228961E-02  0.100000E+01
 0.639648E-01 -0.862009E-02  0.231456E-02  0.100000E+01
 0.642090E-01 -0.872697E-02  0.233965E-02  0.100000E+01
 0.644531E-01 -0.883463E-02  0.236489E-02  0.100000E+01
 0.646973E-01 -0.894305E-02  0.239027E-02  0.100000E+01
 0.649414E-01 -0.905225E-02  0.241580E-02  0.100000E+01
 0.651855E-01 -0.916221E-02  0.244147E-02  0.100000E+01
 0.654297E-01 -0.927295E-02  0.246728E-02  0.100000E+01
 0.656738E-01 -0.938446E-02  0.249324E-02  0.100000E+01
 0.659180E-01 -0.949675E-02  0.251934E-02  0.100000E+01
 0.661621E-01 -0.960980E-02  0.254558E-02  0.100000E+01
 0.664062E-01 -0.972362E-02  0.257197E-02  0.100000E+01
 0.666504E-01 -0.983821E-02  0.259850E-02  0.100000E+01
 0.668945E-01 -0.995358E-02  0.262517E-02  0.100000E+01
 0.671387E-01 -0.100697E-01  0.265199E-02  0.100000E+01
 0.673828E-01 -0.101866E-01  0.267894E-02  0.100000E+01
 0.676270E-01 -0.103043E-01  0.270604E-02  0.100000E+01
 0.678711E-01 -0.104227E-01  0.273328E-02  0.100000E+01
 0.681152E-01 -0.105419E-01  0.276066E-02  0.100000E+01
 0.683594E-01 -0.106619E-01  0.278818E-02  0.100000E+01
 0.686035E-01 -0.107826E-01  0.281584E-02  0.100000E+01
 0.688477E-01 -0.109041E-01  0.284364E-02  0.100000E+01
 0.690918E-01 -0.110264E-01  0.287158E-02  0.100000E+01
 0.693359E-01 -0.111494E-01  0.289966E-02  0.100000E+01
 0.695801E-01 -0.112732E-01  0.292788E-02  0.100000E+01
 0.698242E-01 -0.113978E-01  0.295624E-02  0.100000E+01
 0.700684E-01 -0.115231E-01  0.298474E-02  0.100000E+01
 0.703125E-01 -0.116492E-01  0.301337E-02  0.100000E+01
 0.705566E-01 -0.117760E-01  0.304214E-02  0.100000E+01
 0.708008E-01 -0.119036E-01  0.307105E-02  0.100000E+01
 0.710449E-01 -0.120319E-01  0.310010E-02  0.100000E+01
 0.712891E-01 -0.121610E-01  0.312928E-02  0.100000E+01
 0.715332E-01 -0.122909E-01  0.315860E-02  0.100000E+01
 0.717773E-01 -0.124215E-01  0.318806E-02  0.100000E+01
 0.720215E-01 -0.125529E-01  0.321765E-02  0.100000E+01
 0.722656E-01 -0.126850E-01  0.324738E-02  0.100000E+01
 0.725098E-01 -0.128179E-01  0.327724E-02  0.100000E+01
 0.727539E-01 -0.129515E-01  0.330724E-02  0.100000E+01
 0.729980E-01 -0.130858E-01  0.333737E-02  0.100000E+01
 0.732422E-01 -0.132209E-01  0.336763E-02  0.100000E+01
 0.734863E-01 -0.133568E-01  0.339803E-02  0.100000E+01
 0.737305E-01 -0.134934E-01  0.342856E-02  0.100000E+01
 0.739746E-01 -0.136307E-01  0.345922E-02  0.100000E+01
 0.742188E-01 -0.137687E-01  0.349002E-02  0.100000E+01
 0.744629E-01 -0.139075E-01  0.352095E-02  0.100000E+01
 0.747070E-01 -0.140471E-01  0.355200E-02  0.100000E+01
 0.749512E-01 -0.141874E-01  0.358319E-02  0.100000E+01
 0.751953E-01 -0.143284E-01  0.361451E-02  0.100000E+01
 0.754395E-01 -0.144701E-01  0.364596E-02  0.100000E+01
 0.756836E-01 -0.146125E-01  0.367754E-02  0.100000E+01
 0.759277E-01 -0.147557E-01  0.370925E-02  0.100000E+01
 0.761719E-01 -0.148996E-01  0.374108E-02  0.100000E+01
 0.764160E-01 -0.150443E-01  0.377305E-02  0.100000E+01
 0.766602E-01 -0.151896E-01  0.380514E-02  0.100000E+01
 0.769043E-01 -0.153357E-01  0.383736E-02  0.100000E+01
 0.771484E-01 -0.154825E-01  0.386971E-02  0.100000E+01
 0.773926E-01 -0.156300E-01  0.390218E-02  0.100000E+01
 0.776367E-01 -0.157782E-01  0.393478E-02  0.100000E+01
 0.778809E-01 -0.159271E-01  0.396750E-02  0.100000E+01
 0.781250E-01 -0.160768E-01  0.400035E-02  0.100000E+01
 0.783691E-01 -0.162271E-01  0.403332E-02  0.100000E+01
 0.786133E-01 -0.163782E-01  0.406642E-02  0.100000E+01
 0.788574E-01 -0.165299E-01  0.409964E-02  0.100000E+01
 0.791016E-01 -0.166823E-01  0.413298E-02  0.100000E+01
 0.793457E-01 -0.168355E-01  0.416645E-02  0.100000E+01
 0.795898E-01 -0.169893E-01  0.420004E-02  0.100000E+01
 0.798340E-01 -0.171438E-01  0.423375E-02  0.100000E+01
 0.800781E-01 -0.172990E-01  0.426758E-02  0.100000E+01
 0.803223E-01 -0.174549E-01  0.430153E-02  0.100000E+01
 0.805664E-01 -0.176115E-01  0.433560E-02  0.100000E+01
 0.808105E-01 -0.177688E-01  0.436979E-02  0.100000E+01
 0.810547E-01 -0.179267E-01  0.440409E-02  0.100000E+01
 0.812988E-01 -0.180853E-01  0.443852E-02  0.100000E+01
 0.815430E-01 -0.182446E-01  0.447307E-02  0.100000E+01
 0.817871E-01 -0.184046E-01  0.450773E-02  0.100000E+01
 0.820313E-01 -0.185652E-01  0.454251E-02  0.100000E+01
 0.822754E-01 -0.187265E-01  0.457740E-02  0.100000E+01
 0.825195E-01 -0.188885E-01  0.461241E-02  0.100000E+01
 0.827637E-01 -0.190511E-01  0.464754E-02  0.100000E+01
 0.830078E-01 -0.192144E-01  0.468278E-02  0.100000E+01
 0.832520E-01 -0.193783E-01  0.471813E-02  0.100000E+01
 0.834961E-01 -0.195429E-01  0.475360E-02  0.100000E+01
 0.837402E-01 -0.197081E-01  0.478918E-02  0.100000E+01
 0.839844E-01 -0.198740E-01  0.482487E-02  0.100000E+01
 0.842285E-01 -0.200405E-01  0.486068E-02  0.100000E+01
 0.844727E-01 -0.202077E-01  0.489659E-02  0.100000E+01
 0.847168E-01 -0.203754E-01  0.493262E-02  0.100000E+01
 0.849609E-01 -0.205439E-01  0.496875E-02  0.100000E+01
 0.852051E-01 -0.207129E-01  0.500500E-02  0.100000E+01
 0.854492E-01 -0.208826E-01  0.504136E-02  0.100000E+01
 0.856934E-01 -0.210529E-01  0.507782E-02  0.100000E+01
 0.859375E-01 -0.212238E-01  0.511439E-02  0.100000E+01
 0.861816E-01 -0.213954E-01  0.515107E-02  0.100000E+01
 0.864258E-01 -0.215675E-01  0.518785E-02  0.100000E+01
 0.866699E-01 -0.217403E-01  0.522474E-02  0.100000E+01
 0.869141E-01 -0.219137E-01  0.526174E-02  0.100000E+01
 0.871582E-01 -0.220877E-01  0.529884E-02  0.100000E+01
 0.874023E-01 -0.222623E-01  0.533604E-02  0.100000E+01
 0.876465E-01 -0.224374E-01  0.537335E-02  0.100000E+01
 0.878906E-01 -0.226132E-01  0.541077E-02  0.100000E+01
 0.881348E-01 -0.227896E-01  0.544828E-02  0.100000E+01
 0.883789E-01 -0.229665E-01  0.548590E-02  0.100000E+01
 0.886230E-01 -0.231441E-01  0.552361E-02  0.100000E+01
 0.888672E-01 -0.233222E-01  0.556143E-02  0.100000E+01
 0.891113E-01 -0.235009E-01  0.559935E-02  0.100000E+01
 0.893555E-01 -0.236802E-01  0.563737E-02  0.100000E+01
 0.895996E-01 -0.238600E-01  0.567548E-02  0.100000E+01
 0.898438E-01 -0.240404E-01  0.571370E-02  0.100000E+01
 0.900879E-01 -0.242214E-01  0.575201E-02  0.100000E+01
 0.903320E-01 -0.244029E-01  0.579042E-02  0.100000E+01
 0.905762E-01 -0.245850E-01  0.582892E-02  0.100000E+01
 0.908203E-01 -0.247677E-01  0.586752E-02  0.100000E+01
 0.910645E-01 -0.249509E-01  0.590622E-02  0.100000E+01
 0.913086E-01 -0.251346E-01  0.594501E-02  0.100000E+01
 0.915527E-01 -0.253189E-01  0.598390E-02  0.100000E+01
 0.917969E-01 -0.255037E-01  0.602287E-02  0.100000E+01
 0.920410E-01 -0.256890E-01  0.606194E-02  0.100000E+01
 0.922852E-01 -0.258749E-01  0.610111E-02  0.100000E+01
 0.925293E-01 -0.260613E-01  0.614036E-02  0.100000E+01
 0.927734E-01 -0.262483E-01  0.617970E-02  0.100000E+01
 0.930176E-01 -0.264357E-01  0.621914E-02  0.100000E+01
 0.932617E-01 -0.266237E-01  0.625866E-02  0.100000E+01
 0.935059E-01 -0.268122E-01  0.629828E-02  0.100000E+01
 0.937500E-01 -0.270011E-01  0.633798E-02  0.100000E+01
 0.939941E-01 -0.271906E-01  0.637776E-02  0.100000E+01
 0.942383E-01 -0.273806E-01  0.641764E-02  0.100000E+01
 0.944824E-01 -0.275711E-01  0.645760E-02  0.100000E+01
 0.947266E-01 -0.277621E-01  0.649765E-02  0.100000E+01
 0.949707E-01 -0.279536E-01  0.653778E-02  0.100000E+01
 0.952148E-01 -0.281455E-01  0.657800E-02  0.100000E+01
 0.954590E-01 -0.283379E-01  0.661830E-02  0.100000E+01
 0.957031E-01 -0.285309E-01  0.665868E-02  0.100000E+01
 0.959473E-01 -0.287242E-01  0.669915E-02  0.100000E+01
 0.961914E-01 -0.289181E-01  0.673969E-02  0.100000E+01
 0.964355E-01 -0.291124E-01  0.678032E-02  0.100000E+01
 0.966797E-01 -0.293072E-01  0.682103E-02  0.100000E+01
 0.969238E-01 -0.295024E-01  0.686182E-02  0.100000E+01
 0.971680E-01 -0.296981E-01  0.690269E-02  0.100000E+01
 0.974121E-01 -0.298943E-01  0.694363E-02  0.100000E+01
 0.976562E-01 -0.300908E-01  0.698466E-02  0.100000E+01
 0.979004E-01 -0.302879E-01  0.702576E-02  0.100000E+01
 0.981445E-01 -0.304853E-01  0.706694E-02  0.100000E+01
 0.983887E-01 -0.306832E-01  0.710819E-02  0.100000E+01
 0.986328E-01 -0.308816E-01  0.714952E-02  0.100000E+01
 0.988770E-01 -0.310803E-01  0.719092E-02  0.100000E+01
 0.991211E-01 -0.312795E-01  0.723240E-02  0.100000E+01
 0.993652E-01 -0.314791E-01  0.727395E-02  0.100000E+01
 0.996094E-01 -0.316791E-01  0.731558E-02  0.100000E+01
 0.998535E-01 -0.318795E-01  0.735727E-02  0.100000E+01
